timestamp,window_id,slug,pnl,entry_side,real_winner_side,h_market_win,h_salvaged,h_salvage_win,entry_price,exit_price,cum_market_wins,cum_market_losses,cum_salvage_escapes,cum_salvage_wins
1781479799944,36,btc-updown-15m-1781478900,-14.1750,DOWN,UP,false,true,false,0.40,0.19,11,21,17,6
1781480699948,37,btc-updown-15m-1781479800,-14.9211,UP,DOWN,false,true,false,0.38,0.17,11,22,18,6
1781481599951,38,btc-updown-15m-1781480700,-27.0000,DOWN,UP,false,false,false,0.40,,11,23,18,6
1781482499955,39,btc-updown-15m-1781481600,4.8462,UP,UP,true,true,true,0.39,0.46,12,23,19,7
1781483399958,40,btc-updown-15m-1781482500,-23.6250,UP,DOWN,false,true,false,0.40,0.05,12,24,20,7
1781484299963,41,btc-updown-15m-1781483400,-27.0000,UP,DOWN,false,false,false,0.40,,12,25,20,7
1781485199966,42,btc-updown-15m-1781484300,-16.2000,DOWN,UP,false,true,false,0.40,0.16,12,26,21,7
1781486099972,43,btc-updown-15m-1781485200,-27.0000,UP,DOWN,false,false,false,0.40,,12,27,21,7
1781486999972,44,btc-updown-15m-1781486100,-27.0000,UP,DOWN,false,false,false,0.40,,12,28,21,7
1781487899975,45,btc-updown-15m-1781487000,-27.0000,DOWN,UP,false,false,false,0.40,,12,29,21,7
1781488799981,46,btc-updown-15m-1781487900,-27.0000,UP,DOWN,false,false,false,0.40,,12,30,21,7
1781489699983,47,btc-updown-15m-1781488800,40.5000,UP,UP,true,false,false,0.40,1.00,13,30,21,7
1781490599985,48,btc-updown-15m-1781489700,-1.3846,DOWN,DOWN,true,true,false,0.39,0.37,14,30,22,7
1781491499991,49,btc-updown-15m-1781490600,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,15,30,22,7
1781492399992,50,btc-updown-15m-1781491500,-27.0000,UP,DOWN,false,false,false,0.40,,15,31,22,7
1781493299999,51,btc-updown-15m-1781492400,-27.0000,DOWN,UP,false,false,false,0.39,,15,32,22,7
1781494199003,52,btc-updown-15m-1781493300,-10.3846,UP,UP,true,true,false,0.39,0.24,16,32,23,7
1781495999006,54,btc-updown-15m-1781495100,-6.7500,UP,DOWN,false,true,false,0.40,0.30,16,33,24,7
1781496899012,55,btc-updown-15m-1781496000,-27.0000,UP,DOWN,false,false,false,0.40,,16,34,24,7
1781497799015,56,btc-updown-15m-1781496900,0.6750,DOWN,DOWN,true,true,true,0.40,0.41,17,34,25,8
1781498699018,57,btc-updown-15m-1781497800,-27.0000,UP,DOWN,false,false,false,0.40,,17,35,25,8
1781499599026,58,btc-updown-15m-1781498700,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,18,35,25,8
1781500499027,59,btc-updown-15m-1781499600,40.5000,UP,UP,true,false,false,0.40,1.00,19,35,25,8
1781501399032,60,btc-updown-15m-1781500500,-22.9500,DOWN,UP,false,true,false,0.40,0.06,19,36,26,8
1781502299035,61,btc-updown-15m-1781501400,-27.0000,UP,DOWN,false,false,false,0.40,,19,37,26,8
1781503199036,62,btc-updown-15m-1781502300,-27.0000,DOWN,UP,false,false,false,0.40,,19,38,26,8
1781504099040,63,btc-updown-15m-1781503200,42.2308,UP,UP,true,false,false,0.39,1.00,20,38,26,8
1781504999046,64,btc-updown-15m-1781504100,-23.4474,DOWN,UP,false,true,false,0.38,0.05,20,39,27,8
1781505899048,65,btc-updown-15m-1781505000,-27.0000,UP,DOWN,false,false,false,0.40,,20,40,27,8
1781506799050,66,btc-updown-15m-1781505900,-23.3514,DOWN,UP,false,true,false,0.37,0.05,20,41,28,8
1781507699057,67,btc-updown-15m-1781506800,40.5000,UP,UP,true,false,false,0.40,1.00,21,41,28,8
1781508599059,68,btc-updown-15m-1781507700,-27.0000,DOWN,UP,false,false,false,0.40,,21,42,28,8
1781509499063,69,btc-updown-15m-1781508600,-27.0000,UP,DOWN,false,false,false,0.40,,21,43,28,8
1781511299071,71,btc-updown-15m-1781510400,45.9730,UP,UP,true,false,false,0.37,1.00,22,43,28,8
1781512199073,72,btc-updown-15m-1781511300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,23,43,28,8
1781513099076,73,btc-updown-15m-1781512200,-13.5000,DOWN,UP,false,true,false,0.40,0.20,23,44,29,8
1781513999080,74,btc-updown-15m-1781513100,-27.0000,UP,DOWN,false,false,false,0.39,,23,45,29,8
1781514899084,75,btc-updown-15m-1781514000,-10.1250,DOWN,UP,false,true,false,0.40,0.25,23,46,30,8
1781515799085,76,btc-updown-15m-1781514900,2.0250,DOWN,DOWN,true,true,true,0.40,0.43,24,46,31,9
1781516699092,77,btc-updown-15m-1781515800,-23.6250,UP,DOWN,false,true,false,0.40,0.05,24,47,32,9
1781517599095,78,btc-updown-15m-1781516700,40.5000,UP,UP,true,false,false,0.40,1.00,25,47,32,9
1781518499102,79,btc-updown-15m-1781517600,-27.0000,DOWN,UP,false,false,false,0.40,,25,48,32,9
1781519399103,80,btc-updown-15m-1781518500,10.3846,UP,DOWN,false,true,true,0.39,0.54,25,49,33,10
1781521199109,82,btc-updown-15m-1781520300,-27.0000,DOWN,UP,false,false,false,0.40,,25,50,33,10
1781522099114,83,btc-updown-15m-1781521200,42.2308,UP,UP,true,false,false,0.39,1.00,26,50,33,10
1781522999117,84,btc-updown-15m-1781522100,-27.0000,DOWN,UP,false,false,false,0.39,,26,51,33,10
1781523899120,85,btc-updown-15m-1781523000,-18.9000,UP,DOWN,false,true,false,0.40,0.12,26,52,34,10
1781524799126,86,btc-updown-15m-1781523900,-18.9000,DOWN,UP,false,true,false,0.40,0.12,26,53,35,10
1781525699129,87,btc-updown-15m-1781524800,44.0526,UP,UP,true,false,false,0.38,1.00,27,53,35,10
1781526599131,88,btc-updown-15m-1781525700,-3.3750,UP,DOWN,false,true,false,0.40,0.35,27,54,36,10
1781527499136,89,btc-updown-15m-1781526600,40.5000,UP,UP,true,false,false,0.40,1.00,28,54,36,10
1781528399141,90,btc-updown-15m-1781527500,40.5000,UP,UP,true,false,false,0.40,1.00,29,54,36,10
1781529299144,91,btc-updown-15m-1781528400,40.5000,UP,UP,true,false,false,0.40,1.00,30,54,36,10
