timestamp,window_id,slug,reason,current_atr,up_ask,down_ask,budget_multiplier,cheaper_side_ratio,total_budget,buy_up_usd,buy_up_shares,buy_down_usd,buy_down_shares
1780445579609,115,btc-updown-5m-1780445700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780445879608,116,btc-updown-5m-1780446000,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780446179608,117,btc-updown-5m-1780446300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780446479610,118,btc-updown-5m-1780446600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780446779607,119,btc-updown-5m-1780446900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780447079607,120,btc-updown-5m-1780447200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780447379609,121,btc-updown-5m-1780447500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780447679608,122,btc-updown-5m-1780447800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780447979609,123,btc-updown-5m-1780448100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.01_budget_mult_0.85,89.6857,0.5100,0.5000,0.8500,0.5000,25.5000,12.8762,25.24752475,12.6238,25.24752475
1780448279608,124,btc-updown-5m-1780448400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780448579611,125,btc-updown-5m-1780448700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780448879607,126,btc-updown-5m-1780449000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780449179606,127,btc-updown-5m-1780449300,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780449479614,128,btc-updown-5m-1780449600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780449779609,129,btc-updown-5m-1780449900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780450079604,130,btc-updown-5m-1780450200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780450379605,131,btc-updown-5m-1780450500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780450679604,132,btc-updown-5m-1780450800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780450979605,133,btc-updown-5m-1780451100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780451279604,134,btc-updown-5m-1780451400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780451579604,135,btc-updown-5m-1780451700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780451879604,136,btc-updown-5m-1780452000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780452179603,137,btc-updown-5m-1780452300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780452479603,138,btc-updown-5m-1780452600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.01_budget_mult_0.85,89.6857,0.5000,0.5100,0.8500,0.5000,25.5000,12.6238,25.24752475,12.8762,25.24752475
1780452779603,139,btc-updown-5m-1780452900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.01_budget_mult_0.85,89.6857,0.5000,0.5100,0.8500,0.5000,25.5000,12.6238,25.24752475,12.8762,25.24752475
1780453079604,140,btc-updown-5m-1780453200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780453379605,141,btc-updown-5m-1780453500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780453679602,142,btc-updown-5m-1780453800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780453979603,143,btc-updown-5m-1780454100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780454279602,144,btc-updown-5m-1780454400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780454579601,145,btc-updown-5m-1780454700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780454879601,146,btc-updown-5m-1780455000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780455179601,147,btc-updown-5m-1780455300,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780455479600,148,btc-updown-5m-1780455600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780455779603,149,btc-updown-5m-1780455900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780456079601,150,btc-updown-5m-1780456200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780456379601,151,btc-updown-5m-1780456500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780456679602,152,btc-updown-5m-1780456800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780456979600,153,btc-updown-5m-1780457100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780457279601,154,btc-updown-5m-1780457400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780457579600,155,btc-updown-5m-1780457700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780457879600,156,btc-updown-5m-1780458000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780458179600,157,btc-updown-5m-1780458300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.01_budget_mult_0.85,89.6857,0.5100,0.5000,0.8500,0.5000,25.5000,12.8762,25.24752475,12.6238,25.24752475
1780458479598,158,btc-updown-5m-1780458600,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780458779606,159,btc-updown-5m-1780458900,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.5400,0.4800,0.7225,0.5000,21.6750,11.4750,21.25000000,10.2000,21.25000000
1780459079600,160,btc-updown-5m-1780459200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780459379599,161,btc-updown-5m-1780459500,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780459679599,162,btc-updown-5m-1780459800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780459979599,163,btc-updown-5m-1780460100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780460279599,164,btc-updown-5m-1780460400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780460579599,165,btc-updown-5m-1780460700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780460879600,166,btc-updown-5m-1780461000,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.10_budget_mult_0.59,89.6857,0.4600,0.5600,0.5950,0.5000,17.8500,8.0500,17.50000000,9.8000,17.50000000
1780461179597,167,btc-updown-5m-1780461300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780461479600,168,btc-updown-5m-1780461600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.03_spread_0.01_budget_mult_0.85,89.6857,0.5200,0.5100,0.8500,0.5000,25.5000,12.8738,24.75728155,12.6262,24.75728155
1780461779599,169,btc-updown-5m-1780461900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780462079599,170,btc-updown-5m-1780462200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780462379604,171,btc-updown-5m-1780462500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780462679597,172,btc-updown-5m-1780462800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780462979598,173,btc-updown-5m-1780463100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780463279599,174,btc-updown-5m-1780463400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.03_budget_mult_0.85,89.6857,0.4900,0.5200,0.8500,0.5000,25.5000,12.3713,25.24752475,13.1287,25.24752475
1780463579597,175,btc-updown-5m-1780463700,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780463879597,176,btc-updown-5m-1780464000,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780464179600,177,btc-updown-5m-1780464300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780464479595,178,btc-updown-5m-1780464600,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780464779597,179,btc-updown-5m-1780464900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780465079598,180,btc-updown-5m-1780465200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.01_budget_mult_0.85,89.6857,0.5000,0.5100,0.8500,0.5000,25.5000,12.6238,25.24752475,12.8762,25.24752475
1780465379597,181,btc-updown-5m-1780465500,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.4800,0.5400,0.7225,0.5000,21.6750,10.2000,21.25000000,11.4750,21.25000000
1780465679596,182,btc-updown-5m-1780465800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.03_budget_mult_0.85,89.6857,0.4900,0.5200,0.8500,0.5000,25.5000,12.3713,25.24752475,13.1287,25.24752475
1780465979595,183,btc-updown-5m-1780466100,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780466279602,184,btc-updown-5m-1780466400,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.4800,0.5400,0.7225,0.5000,21.6750,10.2000,21.25000000,11.4750,21.25000000
1780466579595,185,btc-updown-5m-1780466700,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780466879596,186,btc-updown-5m-1780467000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780467179604,187,btc-updown-5m-1780467300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780467479594,188,btc-updown-5m-1780467600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780467779595,189,btc-updown-5m-1780467900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780468079595,190,btc-updown-5m-1780468200,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780468379597,191,btc-updown-5m-1780468500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780468679594,192,btc-updown-5m-1780468800,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.4800,0.5400,0.7225,0.5000,21.6750,10.2000,21.25000000,11.4750,21.25000000
1780468979594,193,btc-updown-5m-1780469100,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780469279595,194,btc-updown-5m-1780469400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.01_budget_mult_0.85,89.6857,0.5100,0.5000,0.8500,0.5000,25.5000,12.8762,25.24752475,12.6238,25.24752475
1780469579595,195,btc-updown-5m-1780469700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780469879597,196,btc-updown-5m-1780470000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780470179596,197,btc-updown-5m-1780470300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780470479595,198,btc-updown-5m-1780470600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780470779597,199,btc-updown-5m-1780470900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780471079598,200,btc-updown-5m-1780471200,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780471379596,201,btc-updown-5m-1780471500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780471679596,202,btc-updown-5m-1780471800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780471979598,203,btc-updown-5m-1780472100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780472279598,204,btc-updown-5m-1780472400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780472579597,205,btc-updown-5m-1780472700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780472879597,206,btc-updown-5m-1780473000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780473179599,207,btc-updown-5m-1780473300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780473479599,208,btc-updown-5m-1780473600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780473779601,209,btc-updown-5m-1780473900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780474079600,210,btc-updown-5m-1780474200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780474379599,211,btc-updown-5m-1780474500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780474679600,212,btc-updown-5m-1780474800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780474979600,213,btc-updown-5m-1780475100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780475279601,214,btc-updown-5m-1780475400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780475579602,215,btc-updown-5m-1780475700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780475879602,216,btc-updown-5m-1780476000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780476179603,217,btc-updown-5m-1780476300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780476479602,218,btc-updown-5m-1780476600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780476779603,219,btc-updown-5m-1780476900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780477079602,220,btc-updown-5m-1780477200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780477379603,221,btc-updown-5m-1780477500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780477679604,222,btc-updown-5m-1780477800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780477979602,223,btc-updown-5m-1780478100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780478279602,224,btc-updown-5m-1780478400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
