timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,gap_at_flip,post_flip_peak,effective_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781509932194,333,btc-updown-15m-1781509500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0250,0.0100,0.0100,0.0250,false,8,5,48.11,467,59.4000,65703.7520,,,1.483208,1.742921,-0.276174
1781510040130,333,btc-updown-15m-1781509500,mid_cross,DOWN,UP,0.5250,0.5050,0.0200,0.4100,0.0200,0.0200,0.4100,true,9,7,60.11,359,59.4000,65684.7721,,,-0.252522,-0.200876,0.013274
1781510130408,333,btc-updown-15m-1781509500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.5800,0.0100,0.0100,0.5800,true,10,8,70.11,269,59.4000,65707.3552,,,-0.938983,-0.980469,0.091346
1781510471343,334,btc-updown-15m-1781510400,armed_init,,UP,0.5350,0.4650,0.0700,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65631.9427,,,1.222746,0.841183,-0.166749
1781510484557,334,btc-updown-15m-1781510400,mid_cross,UP,DOWN,0.4900,0.5100,0.0200,0.1600,0.0200,0.0200,0.1600,true,1,1,9.44,815,59.4000,65635.8402,,,0.465176,0.491301,-0.056246
1781510525861,334,btc-updown-15m-1781510400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.3300,0.0100,0.0100,0.3300,true,2,2,14.00,774,59.4000,65617.7197,,,1.064954,1.077588,-0.042674
1781511374015,335,btc-updown-15m-1781511300,armed_init,,UP,0.5550,0.4450,0.1100,0.0000,0.0000,0.0000,0.0000,false,0,0,8.33,825,59.4000,65700.1459,,,0.106330,-0.121457,0.055945
1781511411400,335,btc-updown-15m-1781511300,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1400,0.0100,0.0100,0.1400,false,1,0,12.44,788,59.4000,65691.2077,,,-0.340052,-0.435715,-0.105539
1781512271558,336,btc-updown-15m-1781512200,armed_init,,DOWN,0.4850,0.5250,0.0400,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65627.3945,,,0.342029,0.263996,0.136732
1781512328721,336,btc-updown-15m-1781512200,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.1100,0.0200,0.0200,0.1100,false,1,0,14.33,771,59.4000,65629.1361,,,0.017993,0.036816,0.019367
1781513171679,337,btc-updown-15m-1781513100,armed_init,,UP,0.5950,0.4150,0.1800,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65741.1372,,,0.613654,0.474599,-0.146086
1781513319004,337,btc-updown-15m-1781513100,mid_cross,UP,DOWN,0.4650,0.5050,0.0400,0.3750,0.0400,0.0400,0.3750,true,1,1,24.44,680,59.4000,65735.5122,,,0.050287,-0.026546,-0.008821
1781513356679,337,btc-updown-15m-1781513100,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2400,0.0100,0.0100,0.2400,true,2,2,28.56,643,59.4000,65721.7312,,,-0.070747,-0.152557,-0.222378
1781513361431,337,btc-updown-15m-1781513100,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,3,2,29.11,638,59.4000,65723.7105,,,-0.027330,0.033845,0.105048
1781513371582,337,btc-updown-15m-1781513100,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.0400,0.0300,0.0300,0.0400,false,4,2,30.22,628,59.4000,65719.9516,,,-0.216408,-0.170997,0.005963
1781513380771,337,btc-updown-15m-1781513100,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,0.0100,0.0100,0.0600,false,5,2,31.22,619,59.4000,65726.4631,,,0.137627,0.224682,-0.010054
1781513388881,337,btc-updown-15m-1781513100,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,6,2,32.11,611,59.4000,65725.3463,,,0.164040,0.047175,-0.095059
1781513390457,337,btc-updown-15m-1781513100,mid_cross,UP,DOWN,0.4650,0.5000,0.0350,0.0300,0.0350,0.0350,0.0350,false,7,2,32.33,609,59.4000,65724.1090,,,0.209717,-0.055527,-0.102702
1781514072752,338,btc-updown-15m-1781514000,armed_init,,UP,0.5850,0.4250,0.1600,0.0000,0.0000,0.0000,0.0000,false,0,0,8.11,827,59.4000,65633.9437,,,-0.345033,-0.119203,0.064007
1781514971148,339,btc-updown-15m-1781514900,armed_init,,UP,0.6050,0.3950,0.2100,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65656.9809,,,-0.353435,-0.337176,0.067834
1781515447169,339,btc-updown-15m-1781514900,mid_cross,UP,DOWN,0.4650,0.5050,0.0400,0.8600,0.0400,0.0400,0.8600,true,1,1,60.89,352,59.4000,65633.8959,,,-1.910945,-1.327908,0.182666
1781515548451,339,btc-updown-15m-1781514900,mid_cross,DOWN,UP,0.5250,0.4750,0.0500,0.2800,0.0500,0.0500,0.2800,true,2,2,72.11,251,59.4000,65624.3040,,,0.022056,0.040577,-0.004146
1781515551713,339,btc-updown-15m-1781514900,mid_cross,UP,DOWN,0.4600,0.5000,0.0400,0.0500,0.0400,0.0400,0.0500,false,3,2,72.44,248,59.4000,65624.6460,,,-0.000538,0.058947,0.024599
1781515574531,339,btc-updown-15m-1781514900,mid_cross,DOWN,UP,0.5650,0.4350,0.1300,0.1800,0.1300,0.1300,0.1800,true,4,4,75.00,225,59.4000,65622.9639,,,-0.116334,-0.081499,0.007173
1781515574579,339,btc-updown-15m-1781514900,mid_cross,UP,DOWN,0.5650,0.5950,0.0300,0.1300,0.0300,0.0300,0.1300,false,5,4,75.00,225,59.4000,65622.9639,,,-0.116334,-0.081499,0.007173
1781515574616,339,btc-updown-15m-1781514900,mid_cross,DOWN,UP,0.5800,0.4200,0.1600,0.0300,0.1600,0.1600,0.1600,true,6,5,75.00,225,59.4000,65622.9639,,,-0.116334,-0.081499,0.007173
1781515654755,339,btc-updown-15m-1781514900,mid_cross,UP,DOWN,0.4900,0.5100,0.0200,0.5400,0.0200,0.0200,0.5400,true,7,6,83.89,145,59.4000,65644.3843,,,-0.134647,-0.173036,0.015111
1781515872816,340,btc-updown-15m-1781515800,armed_init,,DOWN,0.4950,0.5250,0.0300,0.0000,0.0000,0.0000,0.0000,false,0,0,8.11,827,59.4000,65601.9032,,,0.282818,0.269010,-0.041940
1781515877537,340,btc-updown-15m-1781515800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0300,0.0100,0.0100,0.0300,false,1,0,8.67,822,59.4000,65603.8125,,,0.347919,0.345424,0.136013
1781515893675,340,btc-updown-15m-1781515800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0800,0.0100,0.0100,0.0800,false,2,0,10.44,806,59.4000,65607.6722,,,0.288643,0.178430,0.005415
1781516773569,341,btc-updown-15m-1781516700,armed_init,,DOWN,0.4050,0.5950,0.1900,0.0000,0.0000,0.0000,0.0000,false,0,0,8.22,826,59.4000,65511.2332,,,-0.072149,0.000905,-0.003367
1781517024877,341,btc-updown-15m-1781516700,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.5900,0.0150,0.0150,0.5900,true,1,1,36.11,575,59.4000,65524.7324,,,0.316545,0.379627,-0.032935
1781517040668,341,btc-updown-15m-1781516700,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1200,0.0100,0.0100,0.1200,false,2,1,37.89,559,59.4000,65532.6860,,,0.396133,0.240755,-0.021049
1781517044748,341,btc-updown-15m-1781516700,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0400,0.0100,0.0100,0.0400,false,3,1,38.33,555,59.4000,65530.8086,,,0.303809,0.041951,-0.088019
1781517051403,341,btc-updown-15m-1781516700,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.1200,0.0200,0.0200,0.1200,false,4,1,39.11,548,59.4000,65535.0934,,,-0.000168,0.265877,-0.106401
1781517057073,341,btc-updown-15m-1781516700,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1000,0.0100,0.0100,0.1000,false,5,1,39.78,542,59.4000,65526.5559,,,-0.316960,-0.382772,-0.091844
1781517070468,341,btc-updown-15m-1781516700,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1400,0.0100,0.0100,0.1400,false,6,1,41.22,529,59.4000,65537.4075,,,0.115707,0.225998,-0.104773
1781517075653,341,btc-updown-15m-1781516700,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,7,1,41.78,524,59.4000,65531.8345,,,0.180673,-0.208616,-0.001551
1781517123452,341,btc-updown-15m-1781516700,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1600,0.0100,0.0100,0.1600,true,8,3,47.11,476,59.4000,65533.4456,,,-0.178073,-0.199959,-0.110164
1781517137333,341,btc-updown-15m-1781516700,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1400,0.0100,0.0100,0.1400,false,9,3,48.67,462,59.4000,65524.6758,,,-0.639030,-0.260216,0.022705
1781517148214,341,btc-updown-15m-1781516700,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.1200,0.0300,0.0300,0.1200,false,10,3,49.89,451,59.4000,65533.2224,,,0.516147,0.255319,-0.019625
1781517328324,341,btc-updown-15m-1781516700,mid_cross,DOWN,UP,0.5250,0.4750,0.0500,0.3600,0.0500,0.0500,0.3600,true,11,5,69.89,271,59.4000,65517.9756,,,0.093448,0.095009,-0.013607
1781517671606,342,btc-updown-15m-1781517600,armed_init,,UP,0.6450,0.3550,0.2900,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65571.5199,,,0.859050,0.606302,-0.053375
1781518574018,343,btc-updown-15m-1781518500,armed_init,,DOWN,0.4350,0.5850,0.1500,0.0000,0.0000,0.0000,0.0000,false,0,0,8.33,825,59.4000,65686.7938,,,0.255365,0.124595,0.132203
1781519046892,343,btc-updown-15m-1781518500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.5600,0.0100,0.0100,0.5600,true,1,1,60.78,353,59.4000,65686.8075,,,0.955002,0.514330,-0.044697
1781519118189,343,btc-updown-15m-1781518500,mid_cross,UP,DOWN,0.4650,0.4950,0.0300,0.2500,0.0300,0.0300,0.2500,true,2,2,68.78,281,59.4000,65696.2525,,,-0.172330,-0.094265,-0.002827
1781519126264,343,btc-updown-15m-1781518500,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.2000,0.0100,0.0100,0.2000,true,3,3,69.67,273,59.4000,65691.9821,,,-0.251849,-0.301446,0.022752
1781519141549,343,btc-updown-15m-1781518500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0800,0.0100,0.0100,0.0800,false,4,3,71.33,258,59.4000,65696.5714,,,0.139947,0.069541,-0.006043
1781519169601,343,btc-updown-15m-1781518500,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.2800,0.0100,0.0100,0.2800,true,5,5,74.44,230,59.4000,65690.6882,,,-0.019411,-0.016145,0.075267
1781519249861,343,btc-updown-15m-1781518500,mid_cross,UP,DOWN,0.4700,0.4950,0.0250,0.5200,0.0250,0.0250,0.5200,true,6,6,83.33,150,59.4000,65701.1170,,,-0.121092,-0.147974,0.092587
1781519473650,344,btc-updown-15m-1781519400,armed_init,,DOWN,0.4650,0.5450,0.0800,0.0000,0.0000,0.0000,0.0000,false,0,0,8.22,826,59.4000,65668.1718,,,0.053647,-0.017604,-0.005352
1781519547214,344,btc-updown-15m-1781519400,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.1000,0.0100,0.0100,0.1000,false,1,0,16.44,752,59.4000,65668.0218,,,0.004837,-0.000706,-0.000800
1781519632660,344,btc-updown-15m-1781519400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1200,0.0100,0.0100,0.1200,false,2,0,25.89,667,59.4000,65675.8043,,,-0.033226,-0.073624,0.012722
1781519652094,344,btc-updown-15m-1781519400,mid_cross,DOWN,UP,0.5200,0.5050,0.0150,0.0100,0.0150,0.0150,0.0150,false,3,0,28.11,647,59.4000,65674.6124,,,-0.055960,-0.067826,0.008175
1781519691520,344,btc-updown-15m-1781519400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1400,0.0100,0.0100,0.1400,false,4,0,32.44,608,59.4000,65677.6596,,,-0.058528,-0.021841,0.010824
1781519691547,344,btc-updown-15m-1781519400,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.0100,0.0100,0.0100,0.0100,false,5,0,32.44,608,59.4000,65677.6596,,,-0.058528,-0.021841,0.010824
1781519947935,344,btc-updown-15m-1781519400,mid_cross,UP,DOWN,0.5000,0.5100,0.0100,0.6400,0.0100,0.0100,0.6400,true,6,2,60.89,352,59.4000,65679.9517,,,-0.028533,-0.091828,0.125931
1781519966576,344,btc-updown-15m-1781519400,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.1400,0.0200,0.0200,0.1400,false,7,2,63.00,333,59.4000,65669.7787,,,-0.440786,-0.223785,0.026916
1781519966625,344,btc-updown-15m-1781519400,mid_cross,UP,DOWN,0.5100,0.5250,0.0150,0.0200,0.0150,0.0150,0.0200,false,8,2,63.00,333,59.4000,65669.7787,,,-0.440786,-0.223785,0.026916
1781519966637,344,btc-updown-15m-1781519400,mid_cross,DOWN,UP,0.5250,0.4750,0.0500,0.0150,0.0500,0.0500,0.0500,false,9,2,63.00,333,59.4000,65669.7787,,,-0.440786,-0.223785,0.026916
1781520371119,345,btc-updown-15m-1781520300,armed_init,,DOWN,0.4350,0.5750,0.1400,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65712.1308,,,-0.013326,0.013989,0.066693
1781520388538,345,btc-updown-15m-1781520300,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1400,0.0100,0.0100,0.1400,false,1,0,9.89,811,59.4000,65714.7291,,,0.132620,0.129569,-0.024341
1781520490953,345,btc-updown-15m-1781520300,mid_cross,UP,DOWN,0.4300,0.4650,0.0350,0.3000,0.0350,0.0350,0.3000,true,2,2,21.22,709,59.4000,65725.9916,,,0.032740,-0.009086,0.010908
1781520490992,345,btc-updown-15m-1781520300,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.1700,0.0300,0.0300,0.1700,true,3,3,21.22,709,59.4000,65725.9916,,,0.032740,-0.009086,0.010908
1781520490992,345,btc-updown-15m-1781520300,mid_cross,UP,DOWN,0.5150,0.7250,0.2100,0.0300,0.2100,0.2100,0.2100,true,4,4,21.22,709,59.4000,65725.9916,,,0.032740,-0.009086,0.010908
1781520490993,345,btc-updown-15m-1781520300,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.2150,0.0200,0.0200,0.2150,true,5,5,21.22,709,59.4000,65725.9916,,,0.032740,-0.009086,0.010908
1781520490993,345,btc-updown-15m-1781520300,mid_cross,UP,DOWN,0.5100,0.6650,0.1550,0.0200,0.1550,0.1550,0.1550,true,6,6,21.22,709,59.4000,65725.9916,,,0.032740,-0.009086,0.010908
1781520806891,345,btc-updown-15m-1781520300,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.5800,0.0100,0.0100,0.5800,true,7,7,56.33,393,59.4000,65713.0733,,,0.258096,0.388049,0.071838
1781520813557,345,btc-updown-15m-1781520300,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,8,7,57.11,386,59.4000,65714.5327,,,0.358784,0.322051,-0.021173
1781520830429,345,btc-updown-15m-1781520300,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.1300,0.0200,0.0200,0.1300,false,9,7,59.00,369,59.4000,65713.7342,,,-0.032991,0.095816,0.006822
1781520843968,345,btc-updown-15m-1781520300,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.0800,0.0300,0.0300,0.0800,false,10,7,60.44,356,59.4000,65717.1006,,,0.212343,0.168465,-0.014640
1781520857453,345,btc-updown-15m-1781520300,mid_cross,DOWN,UP,0.5350,0.5150,0.0200,0.1000,0.0200,0.0200,0.1000,false,11,7,62.00,342,59.4000,65715.8312,,,-0.043947,-0.039306,0.018107
1781521272456,346,btc-updown-15m-1781521200,armed_init,,DOWN,0.4650,0.5350,0.0700,0.0000,0.0000,0.0000,0.0000,false,0,0,8.11,827,59.4000,65873.5975,,,0.900125,0.884477,0.093355
1781521313716,346,btc-updown-15m-1781521200,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.3000,0.0100,0.0100,0.3000,true,1,1,12.67,786,59.4000,65877.6690,,,1.395033,1.514229,-0.136258
1781521316279,346,btc-updown-15m-1781521200,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0200,0.0200,0.0200,0.0200,false,2,1,13.00,783,59.4000,65877.4129,,,1.318436,1.193589,0.120246
1781521321551,346,btc-updown-15m-1781521200,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0800,0.0150,0.0150,0.0800,false,3,1,13.56,778,59.4000,65873.0862,,,0.954087,0.499615,-0.032698
1781521345582,346,btc-updown-15m-1781521200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2700,0.0100,0.0100,0.2700,true,4,3,16.22,754,59.4000,65903.2228,,,0.832331,0.813013,-0.066290
1781521443001,346,btc-updown-15m-1781521200,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.3600,0.0100,0.0100,0.3600,true,5,4,27.11,656,59.4000,65874.6334,,,0.836411,0.925741,0.016302
1781521467660,346,btc-updown-15m-1781521200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1600,0.0100,0.0100,0.1600,true,6,5,29.78,632,59.4000,65892.1959,,,-0.136360,0.044384,-0.106775
1781521509743,346,btc-updown-15m-1781521200,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.1600,0.0200,0.0200,0.1600,true,7,6,34.44,590,59.4000,65872.0714,,,0.305868,0.501062,0.010923
1781521626340,346,btc-updown-15m-1781521200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.6600,0.0100,0.0100,0.6600,true,8,7,47.44,473,59.4000,65875.6460,,,-3.780749,-2.919625,0.114954
1781521627051,346,btc-updown-15m-1781521200,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,0.0100,0.0100,0.0100,false,9,7,47.56,472,59.4000,65872.2716,,,-3.940619,-2.955983,-0.036358
1781521627499,346,btc-updown-15m-1781521200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0100,0.0100,0.0100,0.0100,false,10,7,47.56,472,59.4000,65872.2716,,,-3.940619,-2.955983,-0.036358
1781521632645,346,btc-updown-15m-1781521200,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0800,0.0200,0.0200,0.0800,false,11,7,48.11,467,59.4000,65864.9116,,,-4.382175,-2.462856,0.162036
1781522171918,347,btc-updown-15m-1781522100,armed_init,,UP,0.6450,0.3650,0.2800,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65946.4419,,,0.864345,0.724757,-0.059207
1781523071053,348,btc-updown-15m-1781523000,armed_init,,UP,0.5450,0.4650,0.0800,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,66256.8792,,,1.873805,2.085131,0.012107
1781523095247,348,btc-updown-15m-1781523000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2050,0.0100,0.0100,0.2050,true,1,1,10.67,804,59.4000,66244.6113,,,-0.934588,-0.903090,-0.962222
