timestamp,window_id,slug,pnl,entry_side,real_winner_side,h_market_win,h_salvaged,h_salvage_win,entry_price,exit_price,cum_market_wins,cum_market_losses,cum_salvage_escapes,cum_salvage_wins
1781552399940,74,btc-updown-5m-1781552100,-18.9000,DOWN,UP,false,true,false,0.40,0.12,24,35,29,0
1781552699944,75,btc-updown-5m-1781552400,-12.8250,DOWN,UP,false,true,false,0.40,0.21,24,36,30,0
1781552999945,76,btc-updown-5m-1781552700,-27.0000,UP,DOWN,false,false,false,0.40,,24,37,30,0
1781553299948,77,btc-updown-5m-1781553000,40.5000,UP,UP,true,false,false,0.40,1.00,25,37,30,0
1781553599948,78,btc-updown-5m-1781553300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,26,37,30,0
1781554199951,80,btc-updown-5m-1781553900,-18.4737,DOWN,UP,false,true,false,0.38,0.12,26,38,31,0
1781554499953,81,btc-updown-5m-1781554200,-19.5750,UP,DOWN,false,true,false,0.40,0.11,26,39,32,0
1781554799955,82,btc-updown-5m-1781554500,-12.7895,UP,DOWN,false,true,false,0.38,0.20,26,40,33,0
1781555099956,83,btc-updown-5m-1781554800,-9.4500,DOWN,UP,false,true,false,0.40,0.26,26,41,34,0
1781555399958,84,btc-updown-5m-1781555100,-10.1250,DOWN,UP,false,true,false,0.40,0.25,26,42,35,0
1781555999959,86,btc-updown-5m-1781555700,-7.4250,UP,DOWN,false,true,false,0.40,0.29,26,43,36,0
1781556299962,87,btc-updown-5m-1781556000,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,27,43,36,0
1781556899965,89,btc-updown-5m-1781556600,-22.9500,DOWN,UP,false,true,false,0.40,0.06,27,44,37,0
1781557199965,90,btc-updown-5m-1781556900,-18.9000,UP,DOWN,false,true,false,0.40,0.12,27,45,38,0
1781557499965,91,btc-updown-5m-1781557200,-6.9231,UP,DOWN,false,true,false,0.39,0.29,27,46,39,0
1781557799970,92,btc-updown-5m-1781557500,44.0526,DOWN,DOWN,true,false,false,0.38,1.00,28,46,39,0
1781558099971,93,btc-updown-5m-1781557800,40.5000,UP,UP,true,false,false,0.40,1.00,29,46,39,0
1781558699973,95,btc-updown-5m-1781558400,-19.5750,DOWN,UP,false,true,false,0.40,0.11,29,47,40,0
1781558999975,96,btc-updown-5m-1781558700,-27.0000,UP,DOWN,false,false,false,0.40,,29,48,40,0
1781559599976,98,btc-updown-5m-1781559300,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,30,48,40,0
1781559899976,99,btc-updown-5m-1781559600,-20.9250,DOWN,UP,false,true,false,0.40,0.09,30,49,41,0
1781560199980,100,btc-updown-5m-1781559900,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,31,49,41,0
1781560499979,101,btc-updown-5m-1781560200,-18.0000,DOWN,UP,false,true,false,0.36,0.12,31,50,42,0
1781560799980,102,btc-updown-5m-1781560500,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,32,50,42,0
1781561399984,104,btc-updown-5m-1781561100,40.5000,UP,UP,true,false,false,0.40,1.00,33,50,42,0
1781561699984,105,btc-updown-5m-1781561400,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,34,50,42,0
1781561999983,106,btc-updown-5m-1781561700,40.5000,UP,UP,true,false,false,0.40,1.00,35,50,42,0
1781562299986,107,btc-updown-5m-1781562000,-27.0000,UP,DOWN,false,false,false,0.39,,35,51,42,0
1781562599985,108,btc-updown-5m-1781562300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,36,51,42,0
1781562899988,109,btc-updown-5m-1781562600,40.5000,UP,UP,true,false,false,0.40,1.00,37,51,42,0
1781563199989,110,btc-updown-5m-1781562900,-23.6250,DOWN,UP,false,true,false,0.40,0.05,37,52,43,0
1781563499990,111,btc-updown-5m-1781563200,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,38,52,43,0
1781563799993,112,btc-updown-5m-1781563500,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,39,52,43,0
1781564099993,113,btc-updown-5m-1781563800,-18.9000,DOWN,UP,false,true,false,0.40,0.12,39,53,44,0
1781564699995,115,btc-updown-5m-1781564400,-18.4737,DOWN,UP,false,true,false,0.38,0.12,39,54,45,0
1781565299997,117,btc-updown-5m-1781565000,-18.6923,DOWN,UP,false,true,false,0.39,0.12,39,55,46,0
1781565599999,118,btc-updown-5m-1781565300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,40,55,46,0
1781566017377,119,btc-updown-5m-1781565600,-18.6923,UP,DOWN,false,true,false,0.39,0.12,40,56,47,0
1781567702370,123,btc-updown-5m-1781567100,-27.0000,DOWN,UP,false,false,false,0.40,,40,57,47,0
1781568011196,125,btc-updown-5m-1781567700,-27.0000,DOWN,UP,false,false,false,0.39,,40,58,47,0
1781575283991,147,btc-updown-5m-1781574300,-27.0000,DOWN,UP,false,false,false,0.39,,40,59,47,0
1781577205734,155,btc-updown-5m-1781576700,-27.0000,UP,DOWN,false,false,false,0.40,,40,60,47,0
1781578713906,158,btc-updown-5m-1781577600,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,41,60,47,0
1781580022382,162,btc-updown-5m-1781578800,-27.0000,DOWN,UP,false,false,false,0.40,,41,61,47,0
1781583637176,176,btc-updown-5m-1781583300,-27.0000,UP,DOWN,false,false,false,0.38,,41,62,47,0
1781590454506,198,btc-updown-5m-1781589900,-27.0000,DOWN,UP,false,false,false,0.38,,41,63,47,0
1781592183470,204,btc-updown-5m-1781591700,-27.0000,DOWN,UP,false,false,false,0.40,,41,64,47,0
1781594879934,211,btc-updown-5m-1781594100,-27.0000,DOWN,UP,false,false,false,0.39,,41,65,47,0
1781597306947,219,btc-updown-5m-1781596800,42.2308,UP,UP,true,false,false,0.39,1.00,42,65,47,0
1781603184578,237,btc-updown-5m-1781602200,-27.0000,DOWN,UP,false,false,false,0.40,,42,66,47,0
1781605335238,244,btc-updown-5m-1781604300,-27.0000,DOWN,UP,false,false,false,0.40,,42,67,47,0
1781607436373,251,btc-updown-5m-1781606400,48.0000,UP,UP,true,false,false,0.36,1.00,43,67,47,0
1781614410885,274,btc-updown-5m-1781613300,-27.0000,UP,DOWN,false,false,false,0.36,,43,68,47,0
1781614887905,278,btc-updown-5m-1781614500,-27.0000,UP,DOWN,false,false,false,0.40,,43,69,47,0
1781615999872,282,btc-updown-5m-1781615700,-16.8750,DOWN,UP,false,true,false,0.40,0.15,43,70,48,0
1781617199876,286,btc-updown-5m-1781616900,-22.9500,DOWN,UP,false,true,false,0.40,0.06,43,71,49,0
1781617499875,287,btc-updown-5m-1781617200,-23.6250,DOWN,UP,false,true,false,0.40,0.05,43,72,50,0
1781617799876,288,btc-updown-5m-1781617500,-16.2000,DOWN,UP,false,true,false,0.40,0.16,43,73,51,0
1781618099880,289,btc-updown-5m-1781617800,-27.0000,UP,DOWN,false,false,false,0.40,,43,74,51,0
1781619299885,293,btc-updown-5m-1781619000,44.0526,DOWN,DOWN,true,false,false,0.38,1.00,44,74,51,0
1781619599887,294,btc-updown-5m-1781619300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,45,74,51,0
1781619899888,295,btc-updown-5m-1781619600,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,46,74,51,0
1781620199888,296,btc-updown-5m-1781619900,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,47,74,51,0
1781620499889,297,btc-updown-5m-1781620200,-19.3846,DOWN,DOWN,true,true,false,0.39,0.11,48,74,52,0
1781620799892,298,btc-updown-5m-1781620500,-19.5750,DOWN,UP,false,true,false,0.40,0.11,48,75,53,0
1781621699895,301,btc-updown-5m-1781621400,-14.1750,DOWN,UP,false,true,false,0.40,0.19,48,76,54,0
1781621999898,302,btc-updown-5m-1781621700,-17.5500,UP,DOWN,false,true,false,0.40,0.14,48,77,55,0
1781622299901,303,btc-updown-5m-1781622000,48.0000,UP,UP,true,false,false,0.36,1.00,49,77,55,0
1781622899901,305,btc-updown-5m-1781622600,-23.6250,DOWN,UP,false,true,false,0.40,0.05,49,78,56,0
1781623199902,306,btc-updown-5m-1781622900,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,50,78,56,0
1781623499905,307,btc-updown-5m-1781623200,-16.2000,UP,DOWN,false,true,false,0.40,0.16,50,79,57,0
1781623799905,308,btc-updown-5m-1781623500,-19.5750,DOWN,UP,false,true,false,0.40,0.11,50,80,58,0
1781624099908,309,btc-updown-5m-1781623800,-20.0769,DOWN,UP,false,true,false,0.39,0.10,50,81,59,0
1781624699911,311,btc-updown-5m-1781624400,-19.5750,DOWN,UP,false,true,false,0.40,0.11,50,82,60,0
1781625299916,313,btc-updown-5m-1781625000,-27.0000,DOWN,UP,false,false,false,0.40,,50,83,60,0
1781625599915,314,btc-updown-5m-1781625300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,51,83,60,0
1781625899917,315,btc-updown-5m-1781625600,-23.6250,DOWN,UP,false,true,false,0.40,0.05,51,84,61,0
1781626199919,316,btc-updown-5m-1781625900,-27.0000,UP,DOWN,false,false,false,0.40,,51,85,61,0
1781626499919,317,btc-updown-5m-1781626200,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,52,85,61,0
1781626799922,318,btc-updown-5m-1781626500,45.9730,DOWN,DOWN,true,false,false,0.37,1.00,53,85,61,0
1781627399922,320,btc-updown-5m-1781627100,-23.2500,UP,DOWN,false,true,false,0.36,0.05,53,86,62,0
1781627699924,321,btc-updown-5m-1781627400,-22.9500,UP,DOWN,false,true,false,0.40,0.06,53,87,63,0
1781628599935,324,btc-updown-5m-1781628300,-27.0000,UP,DOWN,false,false,false,0.38,,53,88,63,0
1781628899929,325,btc-updown-5m-1781628600,-20.2500,DOWN,DOWN,true,true,false,0.40,0.10,54,88,64,0
1781629199929,326,btc-updown-5m-1781628900,-27.0000,DOWN,UP,false,false,false,0.40,,54,89,64,0
1781629499933,327,btc-updown-5m-1781629200,-13.1538,DOWN,DOWN,true,true,false,0.39,0.20,55,89,65,0
1781629799934,328,btc-updown-5m-1781629500,42.2308,UP,UP,true,false,false,0.39,1.00,56,89,65,0
1781630399935,330,btc-updown-5m-1781630100,-19.5750,UP,UP,true,true,false,0.40,0.11,57,89,66,0
1781630699936,331,btc-updown-5m-1781630400,45.9730,DOWN,DOWN,true,false,false,0.37,1.00,58,89,66,0
1781630999940,332,btc-updown-5m-1781630700,-27.0000,UP,DOWN,false,false,false,0.40,,58,90,66,0
1781631299941,333,btc-updown-5m-1781631000,42.2308,UP,UP,true,false,false,0.39,1.00,59,90,66,0
1781631599938,334,btc-updown-5m-1781631300,-23.6250,UP,DOWN,false,true,false,0.40,0.05,59,91,67,0
1781631899942,335,btc-updown-5m-1781631600,-18.9000,DOWN,UP,false,true,false,0.40,0.12,59,92,68,0
1781632499941,337,btc-updown-5m-1781632200,-18.9000,DOWN,UP,false,true,false,0.40,0.12,59,93,69,0
1781632799944,338,btc-updown-5m-1781632500,-19.1842,UP,UP,true,true,false,0.38,0.11,60,93,70,0
1781633099944,339,btc-updown-5m-1781632800,42.2308,UP,UP,true,false,false,0.39,1.00,61,93,70,0
1781633399950,340,btc-updown-5m-1781633100,45.9730,DOWN,DOWN,true,false,false,0.37,1.00,62,93,70,0
1781633699946,341,btc-updown-5m-1781633400,-18.9000,DOWN,UP,false,true,false,0.40,0.12,62,94,71,0
1781633999949,342,btc-updown-5m-1781633700,-11.6757,UP,DOWN,false,true,false,0.37,0.21,62,95,72,0
1781634599951,344,btc-updown-5m-1781634300,-20.2500,UP,DOWN,false,true,false,0.40,0.10,62,96,73,0
1781634899951,345,btc-updown-5m-1781634600,-16.8750,DOWN,UP,false,true,false,0.40,0.15,62,97,74,0
1781635499955,347,btc-updown-5m-1781635200,42.2308,UP,UP,true,false,false,0.39,1.00,63,97,74,0
1781635799954,348,btc-updown-5m-1781635500,-23.5385,DOWN,UP,false,true,false,0.39,0.05,63,98,75,0
1781636099957,349,btc-updown-5m-1781635800,44.0526,DOWN,DOWN,true,false,false,0.38,1.00,64,98,75,0
1781636399958,350,btc-updown-5m-1781636100,-23.6250,UP,DOWN,false,true,false,0.40,0.05,64,99,76,0
1781636999962,352,btc-updown-5m-1781636700,40.5000,UP,UP,true,false,false,0.40,1.00,65,99,76,0
1781637299963,353,btc-updown-5m-1781637000,-27.0000,UP,DOWN,false,false,false,0.40,,65,100,76,0
1781637599965,354,btc-updown-5m-1781637300,-27.0000,UP,DOWN,false,false,false,0.38,,65,101,76,0
1781637899965,355,btc-updown-5m-1781637600,-27.0000,DOWN,UP,false,false,false,0.40,,65,102,76,0
1781638199967,356,btc-updown-5m-1781637900,48.0000,UP,UP,true,false,false,0.36,1.00,66,102,76,0
1781638499969,357,btc-updown-5m-1781638200,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,67,102,76,0
1781638799970,358,btc-updown-5m-1781638500,-27.0000,UP,DOWN,false,false,false,0.39,,67,103,76,0
1781639099969,359,btc-updown-5m-1781638800,-21.3158,DOWN,UP,false,true,false,0.38,0.08,67,104,77,0
1781639999970,362,btc-updown-5m-1781639700,40.5000,UP,UP,true,false,false,0.40,1.00,68,104,77,0
1781640299975,363,btc-updown-5m-1781640000,-9.4135,UP,DOWN,false,true,false,0.37,0.24,68,105,78,0
1781640599972,364,btc-updown-5m-1781640300,-14.1750,UP,UP,true,true,false,0.40,0.19,69,105,79,0
1781640899976,365,btc-updown-5m-1781640600,-27.0000,DOWN,UP,false,false,false,0.40,,69,106,79,0
1781641199977,366,btc-updown-5m-1781640900,-20.2500,DOWN,UP,false,true,false,0.40,0.10,69,107,80,0
1781641799979,368,btc-updown-5m-1781641500,-27.0000,UP,DOWN,false,false,false,0.40,,69,108,80,0
1781642099981,369,btc-updown-5m-1781641800,-18.0000,DOWN,UP,false,true,false,0.36,0.12,69,109,81,0
1781642399982,370,btc-updown-5m-1781642100,44.0526,UP,UP,true,false,false,0.38,1.00,70,109,81,0
1781642699983,371,btc-updown-5m-1781642400,40.5000,UP,UP,true,false,false,0.40,1.00,71,109,81,0
1781642999986,372,btc-updown-5m-1781642700,-18.9000,UP,DOWN,false,true,false,0.40,0.12,71,110,82,0
1781643299984,373,btc-updown-5m-1781643000,-21.6000,DOWN,UP,false,true,false,0.40,0.08,71,111,83,0
1781643599985,374,btc-updown-5m-1781643300,-15.5250,UP,UP,true,true,false,0.40,0.17,72,111,84,0
1781644199989,376,btc-updown-5m-1781643900,40.5000,UP,UP,true,false,false,0.40,1.00,73,111,84,0
1781644499989,377,btc-updown-5m-1781644200,-18.4737,UP,DOWN,false,true,false,0.38,0.12,73,112,85,0
1781644799990,378,btc-updown-5m-1781644500,-27.0000,UP,DOWN,false,false,false,0.39,,73,113,85,0
1781645099993,379,btc-updown-5m-1781644800,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,74,113,85,0
1781645399994,380,btc-updown-5m-1781645100,-23.5385,UP,DOWN,false,true,false,0.39,0.05,74,114,86,0
1781645699995,381,btc-updown-5m-1781645400,-20.2500,DOWN,UP,false,true,false,0.40,0.10,74,115,87,0
1781646599998,384,btc-updown-5m-1781646300,45.9730,UP,UP,true,false,false,0.37,1.00,75,115,87,0
1781646899998,385,btc-updown-5m-1781646600,-18.9000,DOWN,UP,false,true,false,0.40,0.12,75,116,88,0
1781647199998,386,btc-updown-5m-1781646900,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,76,116,88,0
1781647500004,387,btc-updown-5m-1781647200,-18.0000,UP,DOWN,false,true,false,0.39,0.13,76,117,89,0
1781647800005,388,btc-updown-5m-1781647500,-21.3158,DOWN,UP,false,true,false,0.38,0.08,76,118,90,0
1781648099005,389,btc-updown-5m-1781647800,-27.0000,DOWN,UP,false,false,false,0.40,,76,119,90,0
1781648399004,390,btc-updown-5m-1781648100,40.5000,UP,UP,true,false,false,0.40,1.00,77,119,90,0
1781648999007,392,btc-updown-5m-1781648700,-23.4474,DOWN,UP,false,true,false,0.38,0.05,77,120,91,0
1781649299010,393,btc-updown-5m-1781649000,-27.0000,UP,DOWN,false,false,false,0.40,,77,121,91,0
1781649599008,394,btc-updown-5m-1781649300,40.5000,UP,UP,true,false,false,0.40,1.00,78,121,91,0
1781650499013,397,btc-updown-5m-1781650200,-27.0000,DOWN,UP,false,false,false,0.39,,78,122,91,0
1781650799015,398,btc-updown-5m-1781650500,-27.0000,DOWN,UP,false,false,false,0.40,,78,123,91,0
1781651399016,400,btc-updown-5m-1781651100,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,79,123,91,0
1781651699017,401,btc-updown-5m-1781651400,-19.5750,UP,DOWN,false,true,false,0.40,0.11,79,124,92,0
1781651999020,402,btc-updown-5m-1781651700,-27.0000,UP,DOWN,false,false,false,0.40,,79,125,92,0
1781652599022,404,btc-updown-5m-1781652300,-27.0000,DOWN,UP,false,false,false,0.40,,79,126,92,0
1781652899021,405,btc-updown-5m-1781652600,48.0000,UP,UP,true,false,false,0.36,1.00,80,126,92,0
1781653199021,406,btc-updown-5m-1781652900,-18.2250,UP,DOWN,false,true,false,0.40,0.13,80,127,93,0
1781654099025,409,btc-updown-5m-1781653800,42.2308,UP,UP,true,false,false,0.39,1.00,81,127,93,0
1781654399029,410,btc-updown-5m-1781654100,40.5000,UP,UP,true,false,false,0.40,1.00,82,127,93,0
1781654999030,412,btc-updown-5m-1781654700,-27.0000,DOWN,UP,false,false,false,0.39,,82,128,93,0
1781655599034,414,btc-updown-5m-1781655300,42.2308,UP,UP,true,false,false,0.39,1.00,83,128,93,0
1781655899034,415,btc-updown-5m-1781655600,-27.0000,UP,DOWN,false,false,false,0.40,,83,129,93,0
1781656199035,416,btc-updown-5m-1781655900,-18.9000,DOWN,UP,false,true,false,0.40,0.12,83,130,94,0
1781656499037,417,btc-updown-5m-1781656200,-27.0000,DOWN,UP,false,false,false,0.40,,83,131,94,0
1781657399040,420,btc-updown-5m-1781657100,-22.9500,DOWN,UP,false,true,false,0.40,0.06,83,132,95,0
1781658299043,423,btc-updown-5m-1781658000,-27.0000,DOWN,UP,false,false,false,0.40,,83,133,95,0
1781658599042,424,btc-updown-5m-1781658300,-12.8250,DOWN,DOWN,true,true,false,0.40,0.21,84,133,96,0
1781659499049,427,btc-updown-5m-1781659200,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,85,133,96,0
1781659799048,428,btc-updown-5m-1781659500,40.5000,UP,UP,true,false,false,0.40,1.00,86,133,96,0
1781660099048,429,btc-updown-5m-1781659800,42.2308,UP,UP,true,false,false,0.39,1.00,87,133,96,0
1781660399051,430,btc-updown-5m-1781660100,-27.0000,DOWN,UP,false,false,false,0.40,,87,134,96,0
1781660699054,431,btc-updown-5m-1781660400,-27.0000,DOWN,UP,false,false,false,0.39,,87,135,96,0
1781661299053,433,btc-updown-5m-1781661000,-19.5750,UP,DOWN,false,true,false,0.40,0.11,87,136,97,0
1781661599056,434,btc-updown-5m-1781661300,-27.0000,DOWN,UP,false,false,false,0.36,,87,137,97,0
1781661899057,435,btc-updown-5m-1781661600,-23.6250,UP,DOWN,false,true,false,0.40,0.05,87,138,98,0
1781662199058,436,btc-updown-5m-1781661900,-20.7692,UP,DOWN,false,true,false,0.39,0.09,87,139,99,0
1781662499060,437,btc-updown-5m-1781662200,40.5000,UP,UP,true,false,false,0.40,1.00,88,139,99,0
1781662799061,438,btc-updown-5m-1781662500,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,89,139,99,0
1781663399065,440,btc-updown-5m-1781663100,-18.6923,UP,UP,true,true,false,0.39,0.12,90,139,100,0
1781663699066,441,btc-updown-5m-1781663400,-27.0000,UP,DOWN,false,false,false,0.36,,90,140,100,0
1781663999068,442,btc-updown-5m-1781663700,-27.0000,UP,DOWN,false,false,false,0.39,,90,141,100,0
1781664599069,444,btc-updown-5m-1781664300,40.5000,UP,UP,true,false,false,0.40,1.00,91,141,100,0
1781664899069,445,btc-updown-5m-1781664600,48.0000,DOWN,DOWN,true,false,false,0.36,1.00,92,141,100,0
1781665499071,447,btc-updown-5m-1781665200,-27.0000,UP,DOWN,false,false,false,0.37,,92,142,100,0
1781665799072,448,btc-updown-5m-1781665500,-6.2308,DOWN,DOWN,true,true,false,0.39,0.30,93,142,101,0
1781666099074,449,btc-updown-5m-1781665800,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,94,142,101,0
1781666699075,451,btc-updown-5m-1781666400,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,95,142,101,0
1781666999078,452,btc-updown-5m-1781666700,40.5000,UP,UP,true,false,false,0.40,1.00,96,142,101,0
1781667299079,453,btc-updown-5m-1781667000,-27.0000,DOWN,UP,false,false,false,0.39,,96,143,101,0
1781667599079,454,btc-updown-5m-1781667300,-23.5385,UP,DOWN,false,true,false,0.39,0.05,96,144,102,0
1781667899080,455,btc-updown-5m-1781667600,48.0000,DOWN,DOWN,true,false,false,0.36,1.00,97,144,102,0
1781668199079,456,btc-updown-5m-1781667900,-27.0000,UP,DOWN,false,false,false,0.40,,97,145,102,0
